inchikey,inchikey_connectivity,source_db,source_id,species_reported,species_accepted,plant_part,doi,evidence_tier,query_term,query_date
VYHLYJHFTZBZOZ-UHFFFAOYSA-N,VYHLYJHFTZBZOZ,NPASS,NPC65867,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
HCXVJBMSMIARIN-ZIXJQKCJSA-N,HCXVJBMSMIARIN,NPASS,NPC147475,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
IGVIENJRELUFRJ-ZZXKWVIFSA-N,IGVIENJRELUFRJ,NPASS,NPC217112,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
LPEDNRNKVNWFPU-SNAWJCMRSA-N,LPEDNRNKVNWFPU,NPASS,NPC165241,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
DTBNBXWJWCWCIK-UHFFFAOYSA-N,DTBNBXWJWCWCIK,NPASS,NPC116125,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
DKZBBWMURDFHNE-NSCUHMNNSA-N,DKZBBWMURDFHNE,NPASS,NPC39793,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
DYNVPUGYSVTPLO-VZZFWQQMSA-N,DYNVPUGYSVTPLO,NPASS,NPC15692,Magnolia fraseri,Magnolia fraseri,,,gold,org_id=NPO6030,2026-05-28T22:32:54Z
ASUQJVFQUSIITP-FMPVVUMJSA-N,ASUQJVFQUSIITP,NPASS,NPC241643,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
VZTUKBKUWSHDFM-CYBMUJFWSA-N,VZTUKBKUWSHDFM,NPASS,NPC191213,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
VZTUKBKUWSHDFM-CYBMUJFWSA-N,VZTUKBKUWSHDFM,NPASS,NPC191213,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
BJPFXUIOSIBHJD-GBKDTQRMSA-N,BJPFXUIOSIBHJD,NPASS,NPC70235,Magnolia rajaniana,Magnolia rajaniana,,PMID:3236012,gold,org_id=NPO5710,2026-05-28T22:32:54Z
JKKWXFYURXPBFN-CLRSYFRZSA-N,JKKWXFYURXPBFN,NPASS,NPC115119,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
FLDFNEBHEXLZRX-DLQNOBSRSA-N,FLDFNEBHEXLZRX,NPASS,NPC200502,Magnolia kobus,Magnolia kobus,,,gold,org_id=NPO1918,2026-05-28T22:32:54Z
MGYKBHUJUVNFML-QSJPMNQTSA-N,MGYKBHUJUVNFML,NPASS,NPC131372,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
ZMQAAUBTXCXRIC-LUBZLUIDSA-N,ZMQAAUBTXCXRIC,NPASS,NPC31279,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
ZMQAAUBTXCXRIC-LUBZLUIDSA-N,ZMQAAUBTXCXRIC,NPASS,NPC31279,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
ZMQAAUBTXCXRIC-LUBZLUIDSA-N,ZMQAAUBTXCXRIC,NPASS,NPC31279,Michelia x alba,Michelia x alba,,PMID:32836380,gold,org_id=NPO44036,2026-05-28T22:32:54Z
ZMQAAUBTXCXRIC-LUBZLUIDSA-N,ZMQAAUBTXCXRIC,NPASS,NPC31279,Magnolia sumatrana var. glauca,Magnolia sumatrana var. glauca,,PMID:34328033,gold,org_id=NPO54179,2026-05-28T22:32:54Z
ZMQAAUBTXCXRIC-LUBZLUIDSA-N,ZMQAAUBTXCXRIC,NPASS,NPC31279,Magnolia hypolampra,Magnolia hypolampra,,PMID:34328033,gold,org_id=NPO51584,2026-05-28T22:32:54Z
OJYKYCDSGQGTRJ-GQYWAMEOSA-N,OJYKYCDSGQGTRJ,NPASS,NPC47840,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
HPHJEGLLMROTGD-VKSUQKOCSA-N,HPHJEGLLMROTGD,NPASS,NPC277279,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
ZJXVNNSMRGTDBI-UHFFFAOYSA-N,ZJXVNNSMRGTDBI,NPASS,NPC290550,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
PHJBQRYRTHXDED-YRRWOUHLSA-N,PHJBQRYRTHXDED,NPASS,NPC233505,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
ZSWKCSFBENJTNB-KBQRGENLSA-N,ZSWKCSFBENJTNB,NPASS,NPC247261,Magnolia phuthoensis,Magnolia phuthoensis,,,gold,org_id=NPO28951,2026-05-28T22:32:54Z
ROPDWYIWHWKVLI-UHFFFAOYSA-N,ROPDWYIWHWKVLI,NPASS,NPC86947,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
JPUKWEQWGBDDQB-YSBXYMAXSA-N,JPUKWEQWGBDDQB,NPASS,NPC77672,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
AJGZFQDMKBTWTH-GGUBNDNLSA-N,AJGZFQDMKBTWTH,NPASS,NPC296558,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
SJLANBYUPRFSHO-DVQZYHKASA-N,SJLANBYUPRFSHO,NPASS,NPC40177,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
UHEOCPAMGZSLMB-CAHLUQPWSA-N,UHEOCPAMGZSLMB,NPASS,NPC77786,Magnolia baillonii,Magnolia baillonii,,,gold,org_id=NPO12352,2026-05-28T22:32:54Z
YUPREWCDMQAPSL-SOVHRIKKSA-N,YUPREWCDMQAPSL,NPASS,NPC309779,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
PAQFTBSWZQAWQV-ZUVMSYQZSA-N,PAQFTBSWZQAWQV,NPASS,NPC268050,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
AYIQPBYTUJTXHB-LTBHLYRJSA-N,AYIQPBYTUJTXHB,NPASS,NPC295217,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
KIGVXRGRNLQNNI-UHFFFAOYSA-N,KIGVXRGRNLQNNI,NPASS,NPC163524,Magnolia kachirachirai,Magnolia kachirachirai,,,gold,org_id=NPO20628,2026-05-28T22:32:54Z
LLECFUMUXOJJBT-ZXHZLALASA-N,LLECFUMUXOJJBT,NPASS,NPC217763,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
LPUGGFROWXFRHP-UHFFFAOYSA-N,LPUGGFROWXFRHP,NPASS,NPC5092,Magnolia rajaniana,Magnolia rajaniana,,,gold,org_id=NPO5710,2026-05-28T22:32:54Z
FQRMDYWCKANQIL-CQSMMKHWSA-N,FQRMDYWCKANQIL,NPASS,NPC45497,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
CEBSROOTTDEPKN-IBGZPJMESA-N,CEBSROOTTDEPKN,NPASS,NPC189768,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
NBRCIHAGNJRRRI-GORDUTHDSA-N,NBRCIHAGNJRRRI,NPASS,NPC282097,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
OEIVLTVYSSPDHE-CLHXGTDGSA-N,OEIVLTVYSSPDHE,NPASS,NPC297370,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
YKRAQIAZPKGEIC-MDWZMJQESA-N,YKRAQIAZPKGEIC,NPASS,NPC293201,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
NPJICTMALKLTFW-RXWPAVHTSA-N,NPJICTMALKLTFW,NPASS,NPC142753,Cortex magnoliae officinalis,Cortex magnoliae officinalis,,,gold,org_id=NPO15826,2026-05-28T22:32:54Z
FAGOJCSZVVRBFD-KAKDVIIHSA-N,FAGOJCSZVVRBFD,NPASS,NPC5441,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
WYXBAFLYAXPEAS-SOVHRIKKSA-N,WYXBAFLYAXPEAS,NPASS,NPC86419,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
PSSDXMGMXAKRMM-NSPYISDASA-N,PSSDXMGMXAKRMM,NPASS,NPC488987,Manglietiastrum sinicum,Manglietiastrum sinicum,Mature Carpels,PMID:25116183,gold,org_id=NPO7118,2026-05-28T22:32:54Z
NVEQFIOZRFFVFW-BHPKHCPMSA-N,NVEQFIOZRFFVFW,NPASS,NPC102895,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
OYTCTPHTVUEGCL-GCPOEHJPSA-N,OYTCTPHTVUEGCL,NPASS,NPC210478,Magnolia officinalis,Magnolia officinalis,stem bark,PMID:17918910,gold,org_id=NPO4368,2026-05-28T22:32:54Z
HOLVWTVNYCUUCX-VOTSOKGWSA-N,HOLVWTVNYCUUCX,NPASS,NPC66501,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
BVRHGBHZAQNORL-UHFFFAOYSA-N,BVRHGBHZAQNORL,NPASS,NPC284552,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
FOISOSPAXRXEBA-XRBJUCBZSA-N,FOISOSPAXRXEBA,NPASS,NPC163021,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
WRLHYRADHSNDLJ-NKSNWBLISA-N,WRLHYRADHSNDLJ,NPASS,NPC241387,Manglietiastrum sinicum,Manglietiastrum sinicum,,,gold,org_id=NPO7118,2026-05-28T22:32:54Z
NYVQPWPDHCBILK-PXIOCEODSA-N,NYVQPWPDHCBILK,NPASS,NPC23695,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
YDQWDHRMZQUTBA-UHFFFAOYSA-N,YDQWDHRMZQUTBA,NPASS,NPC70622,Magnolia figo,Magnolia figo,,,gold,org_id=NPO10239,2026-05-28T22:32:54Z
SNPNUENVUPIHQQ-ABHRYQDASA-N,SNPNUENVUPIHQQ,NPASS,NPC213336,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
UUWJGESPDDCCLS-SBHAEUEKSA-N,UUWJGESPDDCCLS,NPASS,NPC206304,Michelia fuscata,Michelia fuscata,,,gold,org_id=NPO15522,2026-05-28T22:32:54Z
FMQQLXJREAGPHS-OJWSHTDTSA-N,FMQQLXJREAGPHS,NPASS,NPC27973,Magnolia elegans,Magnolia elegans,,,gold,org_id=NPO14613,2026-05-28T22:32:54Z
UGCQEPKCDSOOAO-ODXJTPSBSA-N,UGCQEPKCDSOOAO,NPASS,NPC46223,Magnolia coco,Magnolia coco,,,gold,org_id=NPO21685,2026-05-28T22:32:54Z
IKDLSXKDAWUFQE-HOCLYGCPSA-N,IKDLSXKDAWUFQE,NPASS,NPC269264,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
NKDFYOWSKOHCCO-YPVLXUMRSA-N,NKDFYOWSKOHCCO,NPASS,NPC260268,Magnolia phuthoensis,Magnolia phuthoensis,,,gold,org_id=NPO28951,2026-05-28T22:32:54Z
OSJXDCLZHHMLNT-UHFFFAOYSA-N,OSJXDCLZHHMLNT,NPASS,NPC258825,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
FFDULTAFAQRACT-UERZRVEUSA-N,FFDULTAFAQRACT,NPASS,NPC55830,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
ASPNMNMQPRGLME-LKPQYOGXSA-N,ASPNMNMQPRGLME,NPASS,NPC14208,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
ZKWQRKACMGTYMH-JOYOIKCWSA-N,ZKWQRKACMGTYMH,NPASS,NPC97727,Magnolia fraseri,Magnolia fraseri,,,gold,org_id=NPO6030,2026-05-28T22:32:54Z
RXXJCNZQUVFAIA-QZTJIDSGSA-N,RXXJCNZQUVFAIA,NPASS,NPC182409,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
CPCPHNWWTJLXKQ-UHFFFAOYSA-N,CPCPHNWWTJLXKQ,NPASS,NPC62536,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
YHZBVXGYEGLXCQ-DRCWLHLNSA-N,YHZBVXGYEGLXCQ,NPASS,NPC276556,Torulopsis magnoliae,Torulopsis magnoliae,,,gold,org_id=NPO4907,2026-05-28T22:32:54Z
RIWNMJBJRPCUBX-UHFFFAOYSA-N,RIWNMJBJRPCUBX,NPASS,NPC58865,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
HCNLDGTUMBOHKT-NRFANRHFSA-N,HCNLDGTUMBOHKT,NPASS,NPC265040,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
DVGGLGXQSFURLP-HWIIPHBQSA-N,DVGGLGXQSFURLP,NPASS,NPC19240,Officinal magnolia,Officinal magnolia,,,gold,org_id=NPO31557,2026-05-28T22:32:54Z
REVXZRCVOUBLKK-LJGAJAKRSA-N,REVXZRCVOUBLKK,NPASS,NPC91216,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
JFACETXYABVHFD-WXPPGMDDSA-N,JFACETXYABVHFD,NPASS,NPC174167,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
PYUASVNLYYZKLA-PONJGIIJSA-N,PYUASVNLYYZKLA,NPASS,NPC30890,Magnolia fargesii,Magnolia fargesii,flower buds,PMID:9644071,gold,org_id=NPO17167,2026-05-28T22:32:54Z
HRLFUIXSXUASEX-QDGJQWLKSA-N,HRLFUIXSXUASEX,NPASS,NPC14076,Magnolia biondii,Magnolia biondii,,,gold,org_id=NPO18811,2026-05-28T22:32:54Z
HRLFUIXSXUASEX-QDGJQWLKSA-N,HRLFUIXSXUASEX,NPASS,NPC14076,Magnolia biondii,Magnolia biondii,,,gold,org_id=NPO18811,2026-05-28T22:32:54Z
NRRGYVQICKWYRF-NGWHVPJMSA-N,NRRGYVQICKWYRF,NPASS,NPC105224,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
WRLHYRADHSNDLJ-NKSNWBLISA-N,WRLHYRADHSNDLJ,NPASS,NPC175089,Manglietiastrum sinicum,Manglietiastrum sinicum,,,gold,org_id=NPO7118,2026-05-28T22:32:54Z
IQPNAANSBPBGFQ-UHFFFAOYSA-N,IQPNAANSBPBGFQ,NPASS,NPC279121,Liriodendron tulipifera,Liriodendron tulipifera,,,gold,org_id=NPO12721,2026-05-28T22:32:54Z
IQPNAANSBPBGFQ-UHFFFAOYSA-N,IQPNAANSBPBGFQ,NPASS,NPC279121,Magnolia montana,Magnolia montana,,,gold,org_id=NPO21660,2026-05-28T22:32:54Z
QDVSQQYDMLUPGR-YBBSOBOGSA-N,QDVSQQYDMLUPGR,NPASS,NPC36922,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
AVUKMQFSADCLAL-UHFFFAOYSA-N,AVUKMQFSADCLAL,NPASS,NPC268446,Manglietiastrum sinicum,Manglietiastrum sinicum,,,gold,org_id=NPO7118,2026-05-28T22:32:54Z
WNVGXIGDSODCRK-DUVNUKRYSA-N,WNVGXIGDSODCRK,NPASS,NPC242564,Magnolia compressa,Magnolia compressa,,,gold,org_id=NPO22036,2026-05-28T22:32:54Z
YBMBNIGMAOBBDE-AEVHBADWSA-N,YBMBNIGMAOBBDE,NPASS,NPC223064,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
ZZWPMFROUHHAKY-UHFFFAOYSA-O,ZZWPMFROUHHAKY,NPASS,NPC125755,Magnolia sieboldii,Magnolia sieboldii,,,gold,org_id=NPO15442,2026-05-28T22:32:54Z
BEHBGDLNZRWOEX-GGWOSOGESA-N,BEHBGDLNZRWOEX,NPASS,NPC281897,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
UTKODYLDECQIFP-RUTGWLNGSA-N,UTKODYLDECQIFP,NPASS,NPC200505,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
GZEHOGWVYRVLOJ-GQCTYLIASA-N,GZEHOGWVYRVLOJ,NPASS,NPC131868,Magnolia officinalis,Magnolia officinalis,stem bark,PMID:17918910,gold,org_id=NPO4368,2026-05-28T22:32:54Z
XOEYPDLMHSWXIW-ZUYZVAOBSA-N,XOEYPDLMHSWXIW,NPASS,NPC30896,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
GLDOVTGHNKAZLK-UHFFFAOYSA-N,GLDOVTGHNKAZLK,NPASS,NPC291158,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
IIQSJHUEZBTSAT-FQLXRVMXSA-N,IIQSJHUEZBTSAT,NPASS,NPC182052,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
ZRZIRCKBDMOKBF-ZXLUBNEZSA-N,ZRZIRCKBDMOKBF,NPASS,NPC185457,Magnolia grandiflora,Magnolia grandiflora,,,gold,org_id=NPO20412,2026-05-28T22:32:54Z
SWNSLKVJDIXNHR-TURUJKBLSA-N,SWNSLKVJDIXNHR,NPASS,NPC295283,Magnolia kachirachirai,Magnolia kachirachirai,,,gold,org_id=NPO20628,2026-05-28T22:32:54Z
ORNJUOMQOSTPOV-OWCZDTJQSA-N,ORNJUOMQOSTPOV,NPASS,NPC209437,Magnolia tomentosa,Magnolia tomentosa,,,gold,org_id=NPO16336,2026-05-28T22:32:54Z
GNYVOEXXKNWJAI-CETRPMQOSA-N,GNYVOEXXKNWJAI,NPASS,NPC142545,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
UHPSEROMLRSQIE-RRDZNQRYSA-N,UHPSEROMLRSQIE,NPASS,NPC223016,Magnolia phuthoensis,Magnolia phuthoensis,,,gold,org_id=NPO28951,2026-05-28T22:32:54Z
FLIACVVOZYBSBS-GZXVCZRGSA-N,FLIACVVOZYBSBS,NPASS,NPC161097,Magnolia x alba,Magnolia x alba,,,gold,org_id=NPO19592,2026-05-28T22:32:54Z
FLIACVVOZYBSBS-GZXVCZRGSA-N,FLIACVVOZYBSBS,NPASS,NPC161097,Magnolia sumatrana var. glauca,Magnolia sumatrana var. glauca,,PMID:34328033,gold,org_id=NPO54179,2026-05-28T22:32:54Z
FLIACVVOZYBSBS-GZXVCZRGSA-N,FLIACVVOZYBSBS,NPASS,NPC161097,Magnolia hypolampra,Magnolia hypolampra,,PMID:34328033,gold,org_id=NPO51584,2026-05-28T22:32:54Z
PWNAVCKPQMPRAP-NPFKVVCJSA-N,PWNAVCKPQMPRAP,NPASS,NPC188169,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
HYYRFYLAIKNXSR-GEJBJPHPSA-N,HYYRFYLAIKNXSR,NPASS,NPC19202,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
YDDFOZAWVXGFEN-YRXSUQAFSA-N,YDDFOZAWVXGFEN,NPASS,NPC35802,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
PRFXRIUZNKLRHM-HKVRTXJWSA-N,PRFXRIUZNKLRHM,NPASS,NPC236208,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
HKIFVFPEXSTSFX-DKSACSTGSA-N,HKIFVFPEXSTSFX,NPASS,NPC155165,Magnolia stellata,Magnolia stellata,,,gold,org_id=NPO25771,2026-05-28T22:32:54Z
QATLFHOGPLMQHU-KCPJHIHWSA-N,QATLFHOGPLMQHU,NPASS,NPC7302,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
OTUKBNOOYPDPER-IBGZPJMESA-N,OTUKBNOOYPDPER,NPASS,NPC198865,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
IVQCPOJYTDFHJK-LJQANCHMSA-N,IVQCPOJYTDFHJK,NPASS,NPC15494,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
ZSBRIEFEGVKBMB-ULWJLUNJSA-N,ZSBRIEFEGVKBMB,NPASS,NPC81805,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
OFYDSJDWPZLVHN-PMPSAXMXSA-N,OFYDSJDWPZLVHN,NPASS,NPC202394,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
DWDNWIHNVFOKPV-ONEGZZNKSA-N,DWDNWIHNVFOKPV,NPASS,NPC75097,Magnolia obovata,Magnolia obovata,,,gold,org_id=NPO11791,2026-05-28T22:32:54Z
YUKGXGFQDRWBSF-KVLSEEKUSA-N,YUKGXGFQDRWBSF,NPASS,NPC192501,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
WDJOGJXRIXJSCD-LDCMCGJDSA-N,WDJOGJXRIXJSCD,NPASS,NPC217625,Magnolia officinalis,Magnolia officinalis,,,gold,org_id=NPO4368,2026-05-28T22:32:54Z
TWVJWDMOZJXUID-SRVKXCTJSA-N,TWVJWDMOZJXUID,NPASS,NPC192962,Cortex magnoliae officinalis,Cortex magnoliae officinalis,,,gold,org_id=NPO15826,2026-05-28T22:32:54Z
TWVJWDMOZJXUID-SRVKXCTJSA-N,TWVJWDMOZJXUID,NPASS,NPC192962,Magnolia sumatrana var. glauca,Magnolia sumatrana var. glauca,,PMID:34328033,gold,org_id=NPO54179,2026-05-28T22:32:54Z
FBZQUXDSJCSNQP-VUAYVDPTSA-N,FBZQUXDSJCSNQP,NPASS,NPC308138,Magnolia cathcartii,Magnolia cathcartii,,,gold,org_id=NPO26369,2026-05-28T22:32:54Z
MWPXGKCYXBBIKZ-XHBKTUGNSA-N,MWPXGKCYXBBIKZ,NPASS,NPC159786,Magnolia champaca,Magnolia champaca,,,gold,org_id=NPO13810,2026-05-28T22:32:54Z
YJGVMLPVUAXIQN-XVVDYKMHSA-N,YJGVMLPVUAXIQN,NPASS,NPC32373,Magnolia acuminata,Magnolia acuminata,,,gold,org_id=NPO17385,2026-05-28T22:32:54Z
FVDRNFUZMPYFPK-UGWIBKDRSA-N,FVDRNFUZMPYFPK,NPASS,NPC49599,Magnolia sprengeri,Magnolia sprengeri,,,gold,org_id=NPO25197,2026-05-28T22:32:54Z
LSWGCBZTDVMNJK-LFVVLXMOSA-N,LSWGCBZTDVMNJK,NPASS,NPC45483,Magnolia fraseri,Magnolia fraseri,,,gold,org_id=NPO6030,2026-05-28T22:32:54Z
PYHGXJSOVZVBAF-OAOQPFQOSA-N,PYHGXJSOVZVBAF,NPASS,NPC230506,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
IEMMBWWQXVXBEU-UHFFFAOYSA-N,IEMMBWWQXVXBEU,NPASS,NPC194944,Cortex magnoliae officinalis,Cortex magnoliae officinalis,,,gold,org_id=NPO15826,2026-05-28T22:32:54Z
DQJLMRMMTISQAJ-GOFCXVBSSA-N,DQJLMRMMTISQAJ,NPASS,NPC102729,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
VINXKOZSSIAGKQ-WSCLOSMMSA-N,VINXKOZSSIAGKQ,NPASS,NPC61954,Magnolia henryi,Magnolia henryi,,,gold,org_id=NPO17876,2026-05-28T22:32:54Z
LSIXBBPOJBJQHN-DTORHVGOSA-N,LSIXBBPOJBJQHN,NPASS,NPC108432,Michelia compressa var. formosana,Michelia compressa var. formosana,,,gold,org_id=NPO31577.1,2026-05-28T22:32:54Z
LSIXBBPOJBJQHN-DTORHVGOSA-N,LSIXBBPOJBJQHN,NPASS,NPC108432,Michelia compressa var. formosana,Michelia compressa var. formosana,,,gold,org_id=NPO17234.1,2026-05-28T22:32:54Z
YICZYYYUINZLGL-MOWFPQLSSA-N,YICZYYYUINZLGL,NPASS,NPC213563,Talauma arcabucoana,Talauma arcabucoana,,,gold,org_id=NPO28367,2026-05-28T22:32:54Z
CZSTYEIDMJXCBS-RXTDGLNRSA-N,CZSTYEIDMJXCBS,NPASS,NPC81011,Magnolia stellata,Magnolia stellata,,,gold,org_id=NPO25771,2026-05-28T22:32:54Z
AMBQHHVBBHTQBF-UOUCRYGSSA-N,AMBQHHVBBHTQBF,NPASS,NPC35185,Torulopsis magnoliae,Torulopsis magnoliae,,,gold,org_id=NPO4907,2026-05-28T22:32:54Z
XXLFLUJXWKXUGS-UHFFFAOYSA-N,XXLFLUJXWKXUGS,NPASS,NPC193238,Michelia longifolia,Michelia longifolia,,,gold,org_id=NPO4299,2026-05-28T22:32:54Z
TXAZFHNEWZMHQF-QZXNXJAKSA-N,TXAZFHNEWZMHQF,NPASS,NPC123759,Magnolia phuthoensis,Magnolia phuthoensis,,,gold,org_id=NPO28951,2026-05-28T22:32:54Z
XERAFJSRTHPUGI-MOKGOYCWSA-N,XERAFJSRTHPUGI,NPASS,NPC132442,Michelia excelsa,Michelia excelsa,,,gold,org_id=NPO23333,2026-05-28T22:32:54Z
VIXATJMNFXMPDC-CCVCSVFYSA-N,VIXATJMNFXMPDC,NPASS,NPC180370,Torulopsis magnoliae,Torulopsis magnoliae,,,gold,org_id=NPO4907,2026-05-28T22:32:54Z
GZLQBGSKQMKJPQ-VQLWEPJQSA-N,GZLQBGSKQMKJPQ,NPASS,NPC137946,Magnolia salicifolia,Magnolia salicifolia,,,gold,org_id=NPO15294,2026-05-28T22:32:54Z
XNYIPTHIAOGMDO-MJTSCKTOSA-O,XNYIPTHIAOGMDO,NPASS,NPC43014,Elmerrillia papuana,Elmerrillia papuana,,,gold,org_id=NPO4382,2026-05-28T22:32:54Z
DOTFUBBQWCBCSH-YNWRPFPTSA-N,DOTFUBBQWCBCSH,NPASS,NPC54575,Magnolia tomentosa,Magnolia tomentosa,,,gold,org_id=NPO16336,2026-05-28T22:32:54Z
KJOLOVQCXHKMJG-UHFFFAOYSA-N,KJOLOVQCXHKMJG,NPASS,NPC2924,Magnolia ovata,Magnolia ovata,,,gold,org_id=NPO28478,2026-05-28T22:32:54Z
